[1.3528938, 1.5543498, 1.3865312, 1.4643096, 1.5682197, 1.509794, 1.3420664, 1.483139, 1.4695983, 1.3831491]
[1.3519629, 1.5542227, 1.3871045, 1.4630471, 1.5682254, 1.5098373, 1.3432806, 1.4837677, 1.4693655, 1.3841968]
[1.351964, 1.554193, 1.3865939, 1.4637568, 1.5681853, 1.5099862, 1.344669, 1.4839584, 1.468836, 1.3844725]
[1.3507968, 1.5541002, 1.3862022, 1.4639852, 1.5681547, 1.509971, 1.3452734, 1.4842087, 1.4685594, 1.3858094]
[1.3508584, 1.554047, 1.3863131, 1.4643276, 1.5681453, 1.5095578, 1.3467612, 1.4846462, 1.4665992, 1.3873123]
[1.3508755, 1.5528283, 1.3878986, 1.4649394, 1.5681227, 1.5095563, 1.3485922, 1.4853929, 1.4667914, 1.388848]
[1.351811, 1.5529021, 1.3842741, 1.46522, 1.5681753, 1.5098614, 1.3508307, 1.4863707, 1.4664737, 1.3908465]
[1.3533508, 1.55297, 1.3858944, 1.4662212, 1.5681721, 1.5104266, 1.3527898, 1.4867102, 1.461759, 1.3914682]
[1.356506, 1.5532292, 1.3885775, 1.4677386, 1.5682104, 1.5113016, 1.3559525, 1.4879309, 1.4633403, 1.371302]
[1.3573754, 1.5531976, 1.3893921, 1.468164, 1.5681524, 1.5112659, 1.3560202, 1.4881418, 1.4602859, 1.3734844]
[1.3529532, 1.5532994, 1.3911959, 1.4691358, 1.5681552, 1.5108609, 1.3570299, 1.4890687, 1.4606516, 1.3758767]
[1.3553098, 1.5534276, 1.3933028, 1.4702652, 1.56711, 1.5114703, 1.3588612, 1.4900541, 1.4618142, 1.3784194]
[1.3544234, 1.5532744, 1.3932575, 1.4704964, 1.567117, 1.5116755, 1.3588501, 1.4905555, 1.4611093, 1.3802967]
[1.3556399, 1.5534034, 1.394532, 1.4712031, 1.5671507, 1.511554, 1.354691, 1.4911364, 1.4614661, 1.3823473]
[1.3568202, 1.5534999, 1.3957508, 1.4691197, 1.5671662, 1.5117004, 1.3564605, 1.4916654, 1.4619584, 1.3818973]
[1.3583343, 1.5536295, 1.3941145, 1.4701504, 1.567207, 1.5120542, 1.3584981, 1.4924377, 1.461664, 1.3803436]
[1.361096, 1.553853, 1.3760091, 1.4714593, 1.5672537, 1.5128179, 1.3612568, 1.4934568, 1.4630774, 1.3828189]
[1.3616477, 1.5531768, 1.3779037, 1.4709218, 1.5672525, 1.5124726, 1.3622954, 1.4926802, 1.463389, 1.3846673]
[1.3609573, 1.5532105, 1.3788017, 1.4712583, 1.5672251, 1.510849, 1.3631684, 1.4931923, 1.4637572, 1.3864715]
[1.3612866, 1.5531992, 1.3801993, 1.4694843, 1.5672495, 1.5108205, 1.3640025, 1.4935786, 1.4641149, 1.386515]
[1.3588036, 1.5532963, 1.382195, 1.4692563, 1.567277, 1.511251, 1.3656116, 1.4942364, 1.4641639, 1.3863881]
[1.3584136, 1.5526726, 1.3839347, 1.4696243, 1.5673141, 1.5115526, 1.3666978, 1.4945648, 1.4647012, 1.3867661]
[1.3604413, 1.5528474, 1.3859613, 1.4706458, 1.5673512, 1.5099626, 1.3626225, 1.4952772, 1.4654583, 1.3886366]
[1.3598777, 1.5529813, 1.3846291, 1.4710169, 1.5673538, 1.5093266, 1.3637332, 1.4959302, 1.4661798, 1.3901837]
[1.3604951, 1.5530577, 1.3862349, 1.4706155, 1.5674775, 1.5096836, 1.3647046, 1.4963455, 1.4662269, 1.3877691]
[1.3600675, 1.5531138, 1.3878847, 1.4710815, 1.5675018, 1.5100774, 1.3651861, 1.4949188, 1.466901, 1.3894]
[1.3605391, 1.5531955, 1.3893018, 1.4715608, 1.5675217, 1.5101436, 1.3621122, 1.4954876, 1.4675558, 1.3905414]
[1.360695, 1.553216, 1.390015, 1.47193, 1.5675627, 1.5104764, 1.3629339, 1.4935844, 1.4675459, 1.392029]
[1.361543, 1.5532464, 1.3912789, 1.4718548, 1.567575, 1.5108862, 1.3640004, 1.4938973, 1.4664938, 1.3908261]
[1.3602958, 1.5531398, 1.3922509, 1.4721869, 1.5676092, 1.5109204, 1.3647547, 1.4936965, 1.4663124, 1.3916928]
[1.3616806, 1.5532117, 1.3936937, 1.4723687, 1.5676384, 1.5113081, 1.3659835, 1.4942691, 1.4606556, 1.3933449]
[1.3604184, 1.5533047, 1.3951613, 1.4703903, 1.5676514, 1.5116116, 1.3675109, 1.4947392, 1.4611793, 1.3946869]
[1.3563552, 1.553291, 1.396613, 1.470334, 1.5676708, 1.5120242, 1.3686506, 1.4952356, 1.4614762, 1.396147]
[1.356487, 1.5532829, 1.3973818, 1.4703201, 1.5676806, 1.5122266, 1.3686779, 1.4948193, 1.4611638, 1.3971064]
[1.3579097, 1.5533928, 1.3989924, 1.4711621, 1.5677108, 1.5121269, 1.3704848, 1.4884052, 1.4621354, 1.3987536]
[1.3565896, 1.5534388, 1.399971, 1.4714786, 1.5675628, 1.5123419, 1.3715477, 1.4889574, 1.4624747, 1.3987852]
[1.3545281, 1.5535281, 1.4008528, 1.4713823, 1.567577, 1.5126907, 1.3723209, 1.488409, 1.4630585, 1.400169]
[1.3549432, 1.5536928, 1.3945425, 1.4723577, 1.5676148, 1.513253, 1.3742588, 1.4892218, 1.4636486, 1.4018605]
[1.354354, 1.5537118, 1.3957522, 1.4722426, 1.5676028, 1.5123231, 1.3751333, 1.4896173, 1.4637644, 1.4029012]
[1.3565207, 1.5538831, 1.3975043, 1.4732277, 1.5676347, 1.4971999, 1.3770916, 1.4904293, 1.4648353, 1.4045812]
[1.357339, 1.5539099, 1.398682, 1.4735391, 1.567633, 1.4971814, 1.3775156, 1.4874107, 1.4654288, 1.4054606]
[1.3565559, 1.5537548, 1.3981669, 1.4733008, 1.5674882, 1.4970986, 1.3771865, 1.4877667, 1.4653919, 1.4061428]
[1.3567795, 1.5535678, 1.3994974, 1.4739625, 1.5675054, 1.4975231, 1.3754067, 1.4881784, 1.4647377, 1.407267]
[1.3579729, 1.5536792, 1.4009329, 1.4746618, 1.5674742, 1.4981985, 1.3690714, 1.488796, 1.4656096, 1.4082383]
[1.3557408, 1.5536371, 1.4007015, 1.4752617, 1.5674961, 1.498684, 1.3695889, 1.4893385, 1.4661216, 1.4087821]
[1.3571874, 1.5537214, 1.4020383, 1.4759812, 1.5675193, 1.4992653, 1.3629911, 1.4897493, 1.4668412, 1.4100492]
[1.3587449, 1.5538403, 1.4034923, 1.4766595, 1.5675043, 1.4998313, 1.3636936, 1.4903234, 1.4610183, 1.4113417]
[1.3591868, 1.5537884, 1.4041852, 1.47674, 1.5675107, 1.500314, 1.3615768, 1.4906511, 1.4607161, 1.4123493]
[1.3589029, 1.5538608, 1.4049387, 1.4757941, 1.5675006, 1.5007868, 1.362142, 1.4908588, 1.4609463, 1.4129764]
[1.3608319, 1.5540152, 1.4064467, 1.4766589, 1.5675306, 1.5014244, 1.3497589, 1.4915869, 1.461946, 1.414412]
[1.3602483, 1.5539824, 1.4072084, 1.4764991, 1.5675195, 1.5017064, 1.3478571, 1.4916998, 1.4624858, 1.4151927]
[1.3481032, 1.5541328, 1.4086702, 1.4773433, 1.5675489, 1.5023236, 1.349848, 1.492407, 1.4634535, 1.4165831]
[1.3491257, 1.554001, 1.4091358, 1.4761745, 1.5675343, 1.502384, 1.3505473, 1.4915957, 1.4637855, 1.4160614]
[1.3492472, 1.5539026, 1.4094689, 1.4756918, 1.5675296, 1.5023454, 1.3508105, 1.4913615, 1.4638174, 1.4156777]
[1.3504419, 1.5539997, 1.41057, 1.4721911, 1.5675485, 1.5024446, 1.3518026, 1.4918721, 1.4644448, 1.4162835]
